NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SCE_D1,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
2023,72931,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DBBEEDDBE,101010011.0,ECACCADACEEEAEDCBDAECECDEEBCE,9090900101199111110900111010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.5,46.3,55.6,29.1,29.0,28.0,30.0,50.5,52.2,35.0,35.0,D,C,C,E,D,D,B,C,B
2023,93001,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,BDABEDECE,10010001.0,ACBCDCADCABABBCD.CDDAAADCBBDA,1001110110901010109001111101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.5,28.5,33.3,19.5,20.0,58.0,10.0,56.5,55.6,65.0,65.0,D,C,C,B,D,D,C,D,C
2023,1363701,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDABCCCAE,110001001.0,AEBDCBDECADBEEEBADEAECDBCCBAB,1101019010100000100111111101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.5,44.3,44.4,44.0,44.0,60.0,40.0,51.2,53.6,30.0,30.0,D,B,B,B,D,C,B,C,B
2023,104180,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDBAECECD,111111000.0,CBBEDADECAADBEDACDCBDCDBCEBCA,10110119011000100100011110100,555,555.0,555.0,555.0,555.0,333.0,555.0,333.0,49.5,62.8,66.7,55.6,56.0,50.0,57.0,45.0,50.0,0.0,0.0,D,C,C,B,D,C,B,D,B
2023,1441244,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DDDBACCBE,110001011.0,CADDAECCEDEDCCCDACCACDEDDBADA,1100119009011108010109090111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.5,44.8,55.6,24.7,25.0,68.0,14.0,51.0,50.0,60.0,60.0,B,B,B,B,D,C,B,C,B
2023,1143241,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,ADBACDABE,11100111.0,EBDCACADDCCDCBBDECAAAABDCEEEC,90901909111101009090009091101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,61.6,66.7,52.0,52.0,60.0,50.0,45.6,42.9,70.0,70.0,B,C,B,E,E,C,A,C,A
2023,1189607,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,AACAEDCAD,110000.0,AADDDDACCDBACBADCAADBADACBCAA,111011100911011009100011011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,28.7,22.2,40.9,41.0,73.0,33.0,56.5,55.6,65.0,65.0,C,A,C,E,E,B,A,B,B
2023,3140,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,DDBAECAAD,111111100.0,AEEEDAEBDDCDDEEBADEBABBBBEEEC,91900909101110009090009091101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,77.0,77.8,75.5,76.0,78.0,75.0,40.5,38.1,62.5,63.0,C,C,C,B,D,C,B,C,B
2023,1304846,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,DDBABCCAC,111101000.0,CDEDDDCBCDEABBAAEDEDDEBCECBCA,91101101191009019001900001009,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,61.1,55.6,71.4,71.0,85.0,68.0,45.7,43.5,65.0,65.0,C,C,C,A,D,C,A,C,A
2023,1411788,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,ADBACCABC,11101110.0,EEEBCCDACECAEECDCDBCABBEDDDDB,191911001101011000001119001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,49.1,66.7,16.5,17.0,83.0,0.0,49.7,50.0,46.7,47.0,C,C,C,B,B,C,B,C,B
2023,1385084,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DDABDCECC,110001000.0,BBAEACCAABCDCADEAECDCCCDACDDA,10019119010018010119090011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,49.1,33.3,78.4,78.0,70.0,81.0,49.7,45.8,85.0,85.0,D,C,C,E,E,D,C,C,B
2023,86606,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,BDDAEDCAD,10110000.0,DEDDCCDABECAEEEDCEAEDDBEDBCCB,10091911001101111011101119001,555,555.0,555.0,333.0,555.0,333.0,333.0,333.0,49.6,21.6,33.3,0.0,0.0,0.0,0.0,58.9,65.4,0.0,0.0,D,B,B,A,B,C,B,C,A
2023,32842,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,DEDACDABC,100100110.0,CDCEDDDACDDDBAACADDDDDAECCDBA,91001100190009009001911011019,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,50.6,44.4,62.1,62.0,83.0,57.0,49.2,43.5,100.0,100.0,D,C,C,B,D,D,B,D,B
2023,1453286,9,0,0,0,29,0,7,0,DDBAECABE,BABED9EEBDCCB99C99DCC9DBEAD9A,DDBAECABD,111111110.0,DDAEDBDDBDCCEDBADEDCADDEDEBEC,11900111109909911091000090,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,69.9,88.9,34.5,35.0,73.0,25.0,42.8,40.9,60.0,60.0,C,C,C,E,D,D,B,C,D
2023,52153,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDBEECCBE,111011011.0,CECECBAEAEABDCACCDCEBBDACDBCB,11011009101101010100001010101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,57.2,77.8,19.0,19.0,45.0,13.0,47.0,50.0,20.0,20.0,D,C,D,D,D,C,B,D,B
2023,4679,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,DDABECECC,110011000.0,CEDCACADDBDEABEAAAADBBCDBEEEC,91901909100001019091109091101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,54.1,44.4,72.1,72.0,83.0,70.0,48.1,47.6,52.5,53.0,C,C,B,B,B,C,D,C,D
2023,15476,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DCBDEECBC,101010010.0,BBCEEECDDDEBABCCCEABCCEDABDDA,11119009100108001119090011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,58.3,44.4,84.0,84.0,60.0,90.0,46.7,45.8,55.0,55.0,C,B,B,A,D,C,A,C,A
2023,109576,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,ADBAEDCBE,11110011.0,CDCEDADEACDCCDAAADADECDCACBDA,10010119100010000111111001100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,48.8,66.7,15.5,16.0,78.0,0.0,50.0,50.0,50.0,50.0,D,C,C,D,C,C,D,D,C
2023,1181819,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,DDABEAABC,110010110.0,BDEEDBEBDCDABCECDEDBAABDCECDA,900110000099011119090111001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,60.0,55.6,68.1,68.0,63.0,70.0,46.2,41.7,86.6,87.0,B,C,B,B,D,C,A,C,B
2023,5955,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,ADBAECCBE,11111011.0,CCCEDBEBCCDBDAAAECDDBDACAABBA,90001011190119019001911000019,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,69.6,77.8,54.5,55.0,73.0,50.0,43.0,47.8,0.0,0.0,C,C,B,B,D,C,B,C,B
2023,14367,9,0,0,0,29,0,6,0,DDBAECABE,D9CBD9BBDB9CCDDDAEEEBC9AEC9D9,DDBACCCBC,111101010.0,ADBEDCEAEEBCCDADAEEECCDCEEEAD,9001900009111011111019010909,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,69.8,66.7,75.5,76.0,78.0,75.0,43.0,47.8,0.0,0.0,D,D,B,E,D,C,A,D,A
2023,83918,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DECEDCCBE,100001011.0,CDBCCBEEADAAECBCDDAAECDACCACA,10101009101001011110111011000,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,39.2,44.4,29.5,30.0,58.0,23.0,53.2,53.6,50.0,50.0,D,C,C,A,D,B,B,C,B
2023,100688,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,DBBACCACE,101101101.0,DABDDACDCDBADBBDCBCABADACBCBC,11000100901111019100011000,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,75.6,66.7,92.0,92.0,100.0,90.0,41.1,40.7,45.0,45.0,C,A,C,E,D,D,B,E,B
2023,14582,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,DEDBECCAD,100011000.0,AEDDACDBDCEDDDEAABAABEBBDDEEE,91911909110110019190109090100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,45.3,33.3,67.5,68.0,78.0,65.0,51.2,52.4,40.0,40.0,C,C,C,E,D,C,A,C,A
2023,18440,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDDADBCBB,110100010.0,CEEDDBBEAADBCADCEDACBCEBCBBBB,11000009110110110110010110101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.7,45.3,44.4,47.0,47.0,85.0,38.0,51.2,53.6,30.0,30.0,C,C,C,E,D,C,B,C,B
2023,1202768,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,DEDBACBBC,100001010.0,ABEDCDDACDCABBCDCCACAABBBBABC,1191911001100011110001009010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.8,49.9,33.3,80.6,81.0,85.0,80.0,49.7,50.0,46.7,47.0,D,B,C,B,B,C,C,C,C
2023,1484333,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,DDABCCCED,110001000.0,AEDDADAEDCEDEBBBECBABDABAEEEC,91911909110101009090119091101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.8,40.0,33.3,52.5,53.0,73.0,48.0,53.1,57.1,17.5,18.0,C,C,D,D,D,C,B,C,B
2023,1363705,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DABEEAACC,101010100.0,AEBDCCEBDBABCDDADDEDEEDBCEBAA,1101009001110101101101110100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.8,48.6,44.4,56.5,57.0,83.0,50.0,50.2,53.6,20.0,20.0,C,A,D,B,D,D,D,D,C
2023,1420117,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,DDBBECEAB,111011000.0,BECBEEECDEDAECDBAADEDDBDCECAA,911011010099100019190111001,555,555.0,555.0,555.0,555.0,333.0,555.0,333.0,49.8,64.1,55.6,80.0,80.0,100.0,75.0,45.0,50.0,0.0,0.0,C,B,C,B,D,C,B,D,C
2023,1399489,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,ADBCECCAC,11011000.0,BABCDCACBBDBDBAAADCDBDDDCBBAC,10001111000901000019110111110,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.8,44.8,44.4,45.5,46.0,78.0,38.0,51.4,51.9,46.7,47.0,B,A,C,A,D,C,B,C,B
2023,1121426,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,EBBECCAAC,1001100.0,BEBCAAADDBDEDBBADAEABDBDCECDC,91901909100011019090119091011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.8,39.5,33.3,51.0,51.0,55.0,50.0,53.2,52.4,60.0,60.0,C,A,C,D,A,C,C,D,B
2023,1338865,9,0,0,0,29,1,7,0,DDBAECABE,AAECBADB99ABD9D9EDD98C9DECA9B,DDBECECBD,111000010.0,DDECDABBAECCDCDAEEDCDCDDECCDD,110101990019191019819111090,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.8,44.9,44.4,45.7,46.0,33.0,49.0,51.4,57.1,0.0,0.0,D,B,C,B,C,C,B,D,B
2023,1279808,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DDBEECABC,111011110.0,DDEBBECDACDBBBDDDDCBCBEDBEABA,10000119109100008111109090101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,68.4,77.8,50.9,51.0,73.0,46.0,43.7,45.8,25.0,25.0,D,C,C,B,D,C,A,C,A
2023,64918,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,ADDEACCCB,10001000.0,BCBDDCBCCBBADDBACCCAADCDCBADA,11011101100900101119010111001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,27.2,22.2,36.6,37.0,55.0,32.0,57.4,59.3,40.0,40.0,C,B,C,B,D,C,B,C,B
2023,1307547,9,0,0,0,29,0,5,0,DDBAECABE,BCADECE999BAEAD9ECABECBD9ECCA,DDBAECCBE,111111011.0,EDCABCBEAEDAEACAECCBEABDADCEA,109990111091101101190101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,64.4,88.9,19.0,19.0,45.0,13.0,45.0,50.0,0.0,0.0,C,C,D,B,D,D,B,D,B
2023,1437363,9,0,0,0,29,0,7,0,DDBAECABE,BABED9EEBDCCB99C99DCC9DBEAD9A,DDBAECDCD,111111000.0,AABCAAEEBBCADDACDCDCEBDEBCECA,1100911101009919911091000091,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,57.0,66.7,39.1,39.0,78.0,30.0,47.5,50.0,25.0,25.0,C,C,D,D,C,C,B,C,B
2023,1111448,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,DDBAECCBE,111111011.0,CABBDDEBCBECBCAAEBDEBEBBCCADA,90001111191009019000900011009,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,74.4,88.9,47.4,47.0,55.0,46.0,41.7,39.1,65.0,65.0,D,D,C,A,D,B,B,C,B
2023,1279827,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,ADBAECEBE,11111011.0,CECDDBCBCDEBDABAECDDBCADEAACB,90001001191119119001901100009,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,61.6,77.8,31.5,32.0,58.0,25.0,46.0,47.8,30.0,30.0,C,C,*,E,E,E,A,E,A
2023,1428066,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DDBEEAEBA,111010010.0,BCABBADBCDCBEEDCDDCDADEDEECAD,9090900100099110101910111100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,61.0,55.6,71.0,71.0,45.0,78.0,46.2,43.5,70.0,70.0,D,C,B,B,D,C,D,D,C
2023,95194,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,AEBECCCBD,1001010.0,CBCCCADDACABCCBDCDAADCDBCBBCB,10001119101111000110011110101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,36.0,33.3,40.9,41.0,33.0,43.0,54.6,60.7,0.0,0.0,C,B,A,E,D,C,C,C,B
2023,1205591,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,DEBBAEACD,101000100.0,AAEECCDAAEABAECDCCBCBCEEADDDB,191911100011011100010109001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,43.8,33.3,63.3,63.0,63.0,64.0,52.0,50.0,70.0,70.0,D,B,C,B,E,C,C,D,B
2023,1364465,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,DCAAACAAA,100101100.0,CDEEADEBCCCCBEABEDDEDDADCADCB,91100111190009009000911110009,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,52.3,44.4,67.1,67.0,58.0,70.0,49.2,43.5,100.0,100.0,C,C,A,E,D,A,B,B,C
2023,19121,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,EECBCCCAE,1001.0,DACCBECAAABBACDEDCCBCBABAAADB,11000119109101018011109191110,555,555.0,555.0,333.0,555.0,555.0,333.0,555.0,50.0,14.4,22.2,0.0,0.0,0.0,0.0,61.8,62.5,55.0,55.0,D,C,C,B,D,D,C,C,B
2023,9264,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,DDBACCCBA,111101010.0,DAEADBEEEECACCDCEEEBACEDADAEA,900110011099110109090100101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,69.4,66.7,74.5,75.0,73.0,75.0,43.5,41.7,60.0,60.0,C,C,D,D,D,C,B,C,B
2023,1431839,9,0,0,0,29,0,7,0,DDBAECABE,BABED9EEBDCCB99C99DCC9DBEAD9A,DEBBECACB,101011100.0,BAACDACBEDCCCABADECCCDDBEDEDA,11001900011109909901191110091,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,39.3,55.6,9.0,9.0,45.0,0.0,53.6,54.5,45.0,45.0,D,B,D,B,C,C,D,C,D
2023,115726,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DDBACCABC,111101110.0,CDECAAECCDCEACDEBDEDDAECEDCDE,19191901100199101101900010100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,58.8,77.8,23.5,24.0,58.0,15.0,47.0,52.2,0.0,0.0,B,A,B,E,E,B,B,C,B
2023,101248,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,DDBBDCABC,111001110.0,CEADADDBDDADDEBAADAEDDBECBDEC,91911909100110019090019190001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,64.7,66.7,61.0,61.0,65.0,60.0,45.1,47.6,22.5,23.0,D,B,A,B,C,C,A,D,B
2023,73370,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDBAECADD,111111100.0,CEBEBBAEDDCDCEACCDADECDACEEBA,11110009000010010111111010000,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,53.4,77.8,8.0,8.0,40.0,0.0,48.8,46.4,70.0,70.0,C,C,C,B,D,C,B,C,C
2023,5001282,9,0,0,0,29,0,7,0,DDBAECABE,9CEB9EBACBAA9EDDEBC9CC99ABC9A,DDAEECBEC,110011000.0,AECBCEEACBDADADDEDCEEDDEADCEC,90019101110190111019009910190,555,555.0,555.0,555.0,555.0,333.0,555.0,333.0,50.0,52.5,44.4,67.5,68.0,78.0,65.0,49.1,54.5,0.0,0.0,D,C,C,D,D,B,B,C,B
2023,1440199,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DDAACCACB,110101100.0,CDDABDCAEADBCACDDECDCBEEBDADA,100019009110108010109090111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,66.6,55.6,87.0,87.0,95.0,85.0,44.5,41.7,70.0,70.0,D,C,B,E,D,C,B,B,A
2023,1378765,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,ADBACCABC,11101110.0,AECDACADDEEEEDCBABECBEBEAEEDC,91911909100000009190109191111,555,555.0,555.0,333.0,555.0,555.0,333.0,555.0,50.0,43.4,66.7,0.0,0.0,0.0,0.0,52.2,52.4,50.0,50.0,D,C,C,E,D,D,B,C,B
2023,1387280,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DDBAECAAC,111111100.0,EDDEBECEAECEAACDEDEDCCCDABCDB,110119109000108100119090010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.0,66.5,77.8,45.5,46.0,78.0,38.0,44.5,41.7,70.0,70.0,C,C,B,E,D,C,A,C,A
2023,1388406,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,AEDAECCCC,111000.0,CECDCADECBDDECAADAADECDBCABAB,11001119000001001011111110101,555,555.0,555.0,333.0,555.0,555.0,333.0,555.0,50.0,21.6,33.3,0.0,0.0,0.0,0.0,59.4,57.1,80.0,80.0,D,C,B,B,D,C,B,C,A
2023,1457468,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DEAAECCBD,100111010.0,DDCCACDCCAEAAEDEBDBEEEDDAECCC,9091901111099101100901101111,555,555.0,555.0,333.0,555.0,333.0,333.0,333.0,50.1,36.1,55.6,0.0,0.0,0.0,0.0,54.8,60.9,0.0,0.0,,,,,,,,,
2023,1440564,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,ADBACCECA,11101000.0,ADBEACCBDCEEDBAAAEBABDABCEDBC,90901919110011119090119091001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.1,38.7,44.4,28.1,28.0,63.0,20.0,53.9,57.1,25.0,25.0,C,C,C,B,D,B,B,C,B
2023,1327499,9,0,0,0,29,0,5,0,DDBAECABE,DBDECECCADACAD9CADC9DC999BCBE,DDBAECABE,111111111.0,CBDEEDBCBBBECACEDDBDDCBCAECAE,1110001000000900109119990101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.1,95.8,100.0,88.1,88.0,73.0,92.0,34.8,37.5,10.0,10.0,D,C,C,B,D,B,A,C,B
2023,96497,9,0,0,0,29,0,4,0,DDBAECABE,BAACCACBDEEBC99DCCAECDDAE9DB9,DDBBCDEBC,111000010.0,BBADADAACEEBCCADDDABEEDAEBDBE,10100000011119910010001119119,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.1,48.6,44.4,56.5,57.0,73.0,53.0,50.6,52.0,37.5,38.0,C,A,D,B,B,C,E,B,C
2023,5000505,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,ADBBECCCE,11011001.0,CEBECADAEBDEBEDCDAEDEDDAABECA,11111119000000111001101000000,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.1,45.1,55.6,25.5,26.0,78.0,13.0,51.8,46.4,100.0,100.0,C,C,D,B,D,C,B,C,B
2023,1325744,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,ADBACCCBD,11101010.0,CBBCCAAEAABDDCDECDCDDCDBCCBAA,10101109110001100101011111100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.1,40.0,55.6,11.0,11.0,55.0,0.0,53.4,57.1,20.0,20.0,A,C,D,C,B,C,B,C,B
2023,1186099,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,AEAAACCBD,101010.0,AEDDAEBBDEDDDBBACDAEBEABAACDC,91911909100111019090109090011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.2,35.3,33.3,39.1,39.0,78.0,30.0,55.2,52.4,80.0,80.0,C,B,B,E,E,C,B,C,B
2023,96350,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DDEACCCAE,110101001.0,CDEECACBCDCEBCDEDDDDADDEDDDCC,19190910100199100101911000011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.2,59.6,55.6,67.1,67.0,58.0,70.0,47.0,52.2,0.0,0.0,B,C,C,E,E,C,B,B,A
2023,8475,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,ADBECCABC,11001110.0,BDEBEDCEAEEACAEAEEDDEADDEEACA,911000110099000119090101111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.2,62.0,55.6,74.0,74.0,70.0,75.0,46.2,45.8,50.0,50.0,D,C,B,E,D,C,A,C,A
2023,20841,9,0,0,0,29,0,4,0,DDBAECABE,BAACCACBDEEBC99DCCAECDDAE9DB9,ADABECCBE,10011011.0,BEADAAACDEEECEEBCBADEDDDABDAA,10100100111019901010011009109,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.2,44.7,55.6,24.5,25.0,73.0,13.0,52.0,48.0,87.5,88.0,C,B,D,B,D,D,C,D,C
2023,1138790,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,DDBACCABC,111101110.0,DDEDDDABCDABADBBEAEDCBCBBAECE,91101101190109109101900000109,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.2,71.9,77.8,60.9,61.0,83.0,56.0,43.0,47.8,0.0,0.0,,,,,,,,,
2023,90615,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DEAEACEAE,100001001.0,CACECABAADAACDBDDDADDDDBCCBEB,10011109101010001111001111111,555,555.0,555.0,555.0,555.0,333.0,555.0,333.0,50.2,27.2,33.3,16.0,16.0,80.0,0.0,57.9,64.3,0.0,0.0,D,C,B,A,D,D,C,C,B
2023,57876,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,DBAACCCEB,100101000.0,DBCBDCDBCACAAEEDCBACDABEDDECA,11090910001111111010101119000,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.2,31.8,33.3,29.1,29.0,68.0,20.0,56.3,57.7,43.3,43.0,C,C,B,B,E,C,C,C,B
2023,47716,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,DBBBECCBC,101011010.0,CBCBDADEAEDCCBDABADDDAADEDBAA,1910000110199100019191100001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.3,65.0,55.6,82.5,83.0,63.0,88.0,45.4,45.8,41.6,42.0,,,,,,,,,
