CO_CURSO,y_true,y_pred,y_proba
5000173,1,0,0.32097770765214406
38771,0,0,0.19314092710624628
385,0,1,0.7196151302230155
104308,0,1,0.6454858260427637
5000505,1,1,0.8702142892286513
1467559,1,1,0.9172712024964444
1300313,1,0,0.3431642426191896
1518383,0,0,0.0620481507326035
1350144,0,0,0.16614405168286736
1363726,0,0,0.1263058753363011
99120,0,0,0.0026157473640486227
1257982,1,1,0.8644300533486201
1261049,1,1,0.7166089536859244
45070,1,1,0.9992031442137355
1514100,0,0,0.015536281299298571
12343,1,1,0.999638954784637
1331391,0,0,0.005784843425960359
10802,0,0,0.2579020189421975
108698,0,0,0.029198765168672036
119345,1,1,0.8624518150557096
60642,1,1,0.8759397256695044
2692,1,1,0.9443467093936653
1481756,0,0,0.0012693760380521981
1145646,1,1,0.5746415440782209
1364725,0,0,0.0038171386607436303
1107,1,1,0.9982615134333943
20900,1,1,0.960107145676388
87232,0,0,0.01488800528472769
1285083,1,1,0.9725220619441771
1288845,0,0,0.06466875357623689
1453942,1,1,0.5723144802941613
1454762,0,0,0.20321387466296806
1321525,0,0,0.009526261157124368
96363,1,0,0.47145535502743346
1494662,0,0,0.14481206541816877
103596,1,1,0.9997711778167937
1364174,0,0,0.0454271275322529
1332187,0,0,0.2871588526212663
66254,0,1,0.8689405811943951
115454,1,1,0.9208499445128151
1350031,0,0,0.2814180125698492
1260831,0,0,0.040099971407352775
105172,1,1,0.8080041618003262
1112644,0,0,0.07024093822969092
12815,1,1,0.9997297213602487
40752,0,1,0.8992481892943778
20274,1,1,0.997392181428262
1109501,0,0,0.018029950016582745
1150597,0,0,0.004999811261616891
1174691,0,0,0.010440761701026343
13427,1,1,0.9996797519341183
1103168,0,1,0.6014591385560946
1399614,1,1,0.9851001636169968
20089,1,1,0.9383897594157969
1174541,0,0,0.10610896212285914
1160967,0,0,0.007827748294269729
68411,0,0,0.07596469182521323
1364539,0,0,0.03757178202412268
1106312,1,1,0.9745982054115134
12018,1,1,0.9707561111452179
1364594,1,1,0.5469883601879995
1443189,1,1,0.9175191987052239
117088,1,1,0.7211267566706163
20861,1,1,0.9879885825083823
69197,0,1,0.6434048225064467
65190,1,1,0.9611385071622877
62892,1,1,0.9454999472823912
11731,1,1,0.9739101781953672
18325,1,1,0.9609932355971833
51948,0,1,0.8150718234317258
5001053,1,1,0.9024498171195621
150247,1,1,0.6716417328154058
1348174,0,0,0.011753270738206088
5000410,1,1,0.9967897115469897
1331379,1,1,0.7138957303468941
1204581,1,0,0.42598224150471936
5001410,0,0,0.07733998963509865
1431725,0,0,0.34179476903914285
112582,1,1,0.9791747637138952
1404781,0,0,0.43186751519718775
115790,1,1,0.9847360803556863
97323,1,1,0.719670242815957
1332387,0,1,0.6039193591362153
1364604,0,0,0.19524201396560129
1117374,0,1,0.628489349468293
83918,1,1,0.8758361039014708
54056,1,1,0.9214967959830991
47706,0,0,0.2680756177772867
1457610,1,0,0.13727330054492332
9980,0,1,0.5111923904508813
102146,1,1,0.9332289133434071
3127,1,1,0.9954411088250178
1327614,0,0,0.08907185318399069
57446,0,0,0.031739430047500225
1332814,1,1,0.5460639546187503
1193613,0,0,0.048493650660119486
1304882,0,0,0.014740771605462085
1185263,0,0,0.36569723421850103
1283849,0,0,0.029015735187687786
83242,0,0,0.0038971384620427874
1300289,0,0,0.013673199137290962
5000029,0,0,0.489694184450137
1473748,1,1,0.8379669257705388
13284,1,1,0.9981884600020348
1478272,0,0,0.11655374857165195
1363760,0,0,0.11285183023011801
14577,1,1,0.992447024618436
1369576,0,0,0.06356121516728448
1363750,0,0,0.006919537993746551
19119,0,1,0.5128542092321676
44971,0,0,0.27035301542789186
12830,1,1,0.9999576311916294
1341754,0,0,0.009654811659311075
106820,1,1,0.9185353739899336
1103252,1,1,0.9917308793784987
1365367,0,0,0.013656631918037964
1547820,0,0,0.1540987180247672
1327495,1,1,0.9240267288007394
1420351,0,0,0.002243202609600541
107102,0,0,0.32300804057994
118388,0,1,0.9289851146067621
1321542,0,1,0.5163574861423964
118694,0,0,0.10442379960597381
1154813,0,0,0.0006760195804359608
38312,1,1,0.535798514510212
1172141,1,1,0.9430243945864976
104600,0,1,0.5064471295425508
1190378,0,0,0.19878517603133403
105434,1,1,0.9455003033502047
1203993,0,0,0.003579015023484198
1404114,0,0,0.0007344771534452775
11718,1,1,0.9974098017186778
64536,1,1,0.5583566934617259
1280013,1,1,0.7576025149679768
66284,0,0,0.008096367115702144
1260288,0,0,0.04240393446592921
1443760,0,0,0.011661569604321392
89994,1,1,0.912373304116057
98164,1,1,0.6836267926455963
1284716,0,0,0.1682107872281062
1292293,0,0,0.005627383804895818
1457459,0,1,0.5088451789452023
11652,0,0,0.036589195017403014
1280250,1,1,0.873418016693944
1441317,0,0,0.2203629593086522
1349343,1,1,0.9405137449819665
1349093,0,0,0.16093935413446933
1175943,0,0,0.14196894690079917
5368,0,0,0.018347148366263923
1363718,1,1,0.9374000591968215
1259584,0,0,0.1417891270701104
64210,1,1,0.9943251261643518
1315313,1,0,0.4750177955492326
18440,1,1,0.7003691044449796
15743,1,1,0.9307578935669424
54385,0,0,0.3415467556998895
90207,1,1,0.8708050254815123
67569,0,1,0.6851914160707206
1137923,0,0,0.001219291483008267
121421,0,1,0.5603188955153341
1387843,1,0,0.31621618006904695
1468024,0,0,0.02064338568927483
10588,0,0,0.10153325735526465
1187361,0,0,0.0987465381915622
108014,1,1,0.9947783159773336
45477,0,0,0.35905685671819315
4721,1,1,0.9984339722510235
46244,0,0,0.110393518129209
20331,1,1,0.9975383806253305
1321455,0,1,0.9553934572613509
143,1,1,0.9993161755878311
1377613,0,0,0.2651933005058815
1205202,0,0,0.003247829014728461
90754,0,0,0.2387512088751892
1386596,1,0,0.4791411278263511
105606,1,1,0.9791273637170287
1043865,0,0,0.003475475397667834
18472,1,1,0.971117588381531
1261160,1,0,0.4422268988176024
1108095,0,0,0.02754039913666781
1190621,1,1,0.9962080744507078
1321459,0,1,0.7995850766302622
1300430,0,0,0.019006414276410588
1321667,0,0,0.03536389039016549
1484126,0,0,0.0022431882234346034
112796,1,1,0.9996972778520944
759,1,1,0.9998689067918396
107227,1,1,0.6120401317747629
21218,1,1,0.9737771501496103
1350546,0,0,0.06737873895632368
1518,1,1,0.9980554882764214
1179982,0,0,0.005277716925151871
19036,1,1,0.9994409703188364
109566,1,0,0.3831497410670533
85635,1,1,0.8288933273616438
18462,0,0,0.42289975597321244
1105973,1,1,0.9762315654875994
2723,0,0,0.29594488611694497
64494,0,0,0.003439129667491417
1332443,0,0,0.003235377861528458
13702,1,1,0.9999622737505213
48921,1,1,0.9885689708374933
1100615,0,0,0.1486290012686346
1260493,0,0,0.18277014859810617
11115,1,1,0.9986638713715138
1257963,1,1,0.5916519674305287
1309100,1,1,0.9708415254682587
13441,0,0,0.05664566073464921
50392,1,1,0.9965201025652303
1258987,0,1,0.5202558655232902
1364726,0,0,0.001198056351028754
119690,1,1,0.9583985546391937
1282834,1,0,0.10034150771566751
1298971,1,0,0.37814744979518844
1374694,1,1,0.9963048577742285
13858,1,1,0.9213431565457381
109136,0,0,0.13407982521543368
45877,1,1,0.9210025921572681
51558,1,1,0.8748629688585983
1441052,0,0,0.02148889351474157
15644,0,0,0.46725031858349875
1074957,1,1,0.5734007719157314
59686,1,1,0.8758774289465435
112002,0,0,0.2271324073985129
1354162,0,0,0.02989459505698902
120922,1,1,0.9955658375487701
1385698,1,0,0.2959638227564689
1286756,1,0,0.13185708291614298
34519,1,0,0.4273933972600944
1385497,1,1,0.6470100852871405
15783,1,1,0.9988540180670682
1440096,0,0,0.053855036367541985
1270724,0,0,0.015337676771215298
5000414,1,1,0.5969393035604381
46917,0,0,0.11351904989799906
1303608,1,1,0.7180796790471373
19663,0,0,0.02674645421800358
5000789,1,0,0.22247235878509217
15554,0,0,0.07187476319002065
8676,1,1,0.9368956717545899
1206618,0,0,0.003231304525593411
1109475,0,1,0.5413544916847902
1314248,0,0,0.01319389632195736
1313294,0,0,0.01546970166254483
1166768,1,1,0.6444727900780913
1183961,0,0,0.009574300520517864
1454671,0,0,0.012416631454579509
13199,1,1,0.9986080458345596
49984,1,1,0.832997875109833
1321665,0,0,0.4420133215221707
1174103,1,0,0.30567326715915166
150034,1,1,0.6158836132846017
94071,0,0,0.013157809817807242
20038,0,1,0.6512171328279172
73400,1,1,0.7874459467052051
69624,1,1,0.9952929886088591
83838,0,0,0.006594086609455708
1455388,0,0,0.0665270168404595
116734,0,0,0.46702562882727333
61826,1,1,0.997926752075166
105526,1,1,0.7861628995040751
1278592,1,1,0.9977234483122169
1404113,0,0,0.0011662760569505117
49140,0,0,0.005720716764815669
1349524,0,0,0.22095552018751854
1332915,1,0,0.3559157672725738
1456792,0,0,0.044566440785863484
18248,0,0,0.02088275711755702
52667,1,1,0.9553665736944246
103592,1,1,0.9481512596475986
1352409,1,0,0.42566855015389526
118846,1,1,0.9774465590235346
50154,0,0,0.3288911835831342
1188463,0,0,0.021028738637676025
61696,1,1,0.9688109914625395
1261751,0,0,0.40057038331647826
1169139,0,0,0.02418232007364545
9309,1,1,0.9816162902519765
5001282,1,1,0.5792650174934533
1264619,1,1,0.9733555104190663
72429,1,1,0.9703372786805032
1487702,1,0,0.11656058301261527
1284101,1,0,0.15058169404704747
103496,1,1,0.9944994288112482
1159084,0,0,0.17850376511995517
1330006,1,1,0.95619139412314
1314376,1,1,0.9947341246991576
1313392,0,0,0.003149084016464323
1264098,1,1,0.8214567999352004
5001420,1,1,0.9782281701937042
120044,1,0,0.3948828949909426
1261138,0,1,0.8253991930917541
106940,0,0,0.1618679084424945
1455027,1,1,0.9750992236485481
113809,0,1,0.8736503444750103
1107133,0,0,0.2313202777936344
1336903,1,0,0.02144490516213175
1284873,0,0,0.2755184051271436
118408,0,0,0.10184869976429128
1165525,0,0,0.000257667587210975
1385781,1,1,0.6057015375531941
12957,1,1,0.8531026678546249
1259175,0,0,0.39345270794717857
107832,1,1,0.6599015714652644
99648,0,0,0.4677773482023911
3191,1,1,0.9149042884153822
1308133,1,1,0.8194942683503763
1103541,0,0,0.00041903672407578313
1204459,0,1,0.6185470102459925
90004,1,1,0.8387952935216026
1365040,0,0,0.10899615028067189
5001300,1,1,0.9561887271042288
1389031,0,0,0.004487702282145134
1270438,1,1,0.8835643950832652
94215,1,1,0.8351922719456352
1149174,0,0,0.12262602542412418
1364516,0,0,0.039591246981622315
1107280,1,1,0.9804320730291517
19940,0,0,0.048879850267548174
7676,1,1,0.9991520908178098
1107612,1,0,0.32045585461875015
97021,1,1,0.6651629574117033
74060,1,1,0.9982581667573047
18571,0,1,0.5051800351381012
1204862,1,1,0.5747368006245862
1292335,1,1,0.5649914822492722
7677,1,1,0.9988615450182317
1202778,0,0,0.0017614351538459095
1287436,0,0,0.21772324909002627
1171211,0,0,0.011248090251328665
1453565,0,0,0.23897716426119536
1204533,1,1,0.8790737735344412
20809,0,0,0.3216657842983938
1387328,0,0,0.001518759839152723
1264863,1,1,0.9995623764983215
1060036,0,0,0.0006358470408925639
1112150,1,1,0.9971813688162989
21613,0,1,0.6781237160300587
104266,0,0,0.3243000717846687
4144,0,0,0.13495311640466384
15487,0,0,0.013097176691026342
49533,1,1,0.633268615362591
17075,0,0,0.05487127669018619
1439,1,1,0.9994891412590806
15270,0,1,0.8080461173313357
1179735,0,0,0.1292270450139988
66759,1,1,0.9590910797028197
21535,1,1,0.9998337370809944
1190667,1,1,0.9948331521876403
1258945,1,1,0.9859622965533246
20973,1,1,0.8961686438961706
3932,1,1,0.9408248148540752
99043,1,0,0.29460182559647236
1376093,0,0,0.241903412117126
20446,0,0,0.2486982939140944
12959,1,1,0.7954998195495259
1457006,1,1,0.9701233946430478
1517075,0,0,0.0038727736404504105
107138,1,1,0.7220275802153334
1457478,0,0,0.0701207698319741
121158,1,1,0.7457169513945958
49994,0,1,0.6351869724950857
1103800,0,0,0.12207355721460617
1205926,0,0,0.04523950149340011
114666,0,0,0.014689837862667575
1476005,0,0,0.32561374162744605
1263599,0,1,0.961683825243952
1258741,0,0,0.02789785418472121
1438255,0,1,0.9123047389057688
1366272,0,1,0.6318657876736958
69754,0,0,0.31332516545653033
18873,1,1,0.7613544643598065
1276404,1,1,0.8993091923774511
91987,1,1,0.6425493860686765
50302,1,1,0.9986468807708634
53338,1,1,0.9835654449718709
1594574,1,1,0.5148021996491138
1187544,0,0,0.0001988414709329878
112566,0,1,0.5859700499117052
1408787,0,0,0.009554415119274434
122618,0,1,0.7318547874419307
1160945,0,0,0.001431520698184468
1378842,1,1,0.9532223797905527
13740,1,1,0.8034817396969964
1420155,0,0,0.09803346102820913
1457947,1,1,0.5160903356862672
1404505,0,0,0.024705946324907902
1305067,0,0,0.09737496145879741
11878,1,1,0.8069218647365944
59754,1,1,0.9835522465713219
1284584,0,0,0.06642831533898454
1296692,0,0,0.014223288992484127
1188509,0,0,0.08669208142855542
1272795,1,1,0.9417625413736641
1441625,0,0,0.11273806183176564
19864,0,1,0.5512391379249142
1277128,0,0,0.3503128307854316
6497,1,1,0.780807995600492
12970,1,1,0.9997636927194191
94925,0,1,0.5365357220945152
1126962,1,1,0.9998024482173011
1283576,0,0,0.006946182798640845
1279299,1,1,0.976586707266681
82582,0,0,0.000512451632995642
100719,1,1,0.7680806840947553
1284180,1,0,0.33496907167220175
71457,0,0,0.3121138539478156
1280220,1,1,0.5946773670536423
1162801,0,1,0.7465815080398222
71599,0,0,0.243392324607442
99519,1,1,0.665729289071991
1399315,0,0,0.0024606170974058117
1385541,1,1,0.9353377735336287
1350838,1,1,0.8683690911911909
72321,0,0,0.059351062813704614
115726,1,1,0.9969995278752954
1285162,0,0,0.006022069490582364
65162,1,1,0.9829858611828857
1182802,0,0,0.1986995481368251
1383492,0,0,0.059050893036811644
121890,0,0,0.13168835810396232
1305058,0,0,0.004079054509672153
14597,1,1,0.576674703827608
1453181,1,1,0.9116509754801347
1305224,0,0,0.19382836285997687
119890,0,0,0.3583877031580941
1143409,0,0,0.0018217266056994173
1279543,0,0,0.007315253448017649
61185,0,0,0.19740846046338403
85252,0,1,0.7250710920616208
39925,1,1,0.9724006984871832
18141,1,1,0.9973355002648967
55388,1,1,0.6061345397401713
109102,0,0,0.3119763740608201
12964,1,1,0.9999442366450324
19584,1,1,0.7695374834029762
5480,1,1,0.9836882203054865
45403,1,1,0.8670033517449367
6816,1,1,0.9705315335059643
1260158,0,0,0.0031685152617708856
48540,0,0,0.0002801593275857897
1285408,0,0,0.0027479748027190738
1173601,0,0,0.08180922940128026
1629,1,1,0.9989931498387895
1382673,0,1,0.6078287764889527
121511,1,1,0.9996740318909095
1327473,1,1,0.8172895442007081
1262277,0,0,0.06859754677343621
108978,0,0,0.21421446328665011
1129147,1,1,0.9997646175175193
1331435,1,1,0.5441237617528292
74092,1,1,0.996985534505834
70467,1,1,0.6862298265576272
1406949,1,1,0.9730427108382861
8579,0,1,0.7658706788014488
1260447,1,1,0.9664751326848768
1166684,1,1,0.6578505753955294
1168452,1,0,0.388178632149708
14507,1,1,0.9904474292004432
1519964,1,0,0.381617647586252
1303518,1,1,0.8957028942036197
1380905,0,0,0.009264788190224731
99400,1,1,0.5949246241895291
111910,1,1,0.8753821680580054
38594,1,1,0.6943759012564481
1258738,0,0,0.010603701264647622
1168589,1,1,0.8714352268749858
1365137,1,1,0.9972535515799139
1152476,0,0,0.005626123914334261
21556,1,1,0.5196370693081508
1322461,0,0,0.08542805694108807
41723,0,0,0.06268177852612695
84790,0,0,0.07379757652688831
1150548,0,0,0.05698950293294312
1365979,0,0,0.1715318391836214
120437,0,0,0.010611463528067376
38994,1,1,0.9993543927202257
1364217,1,1,0.5593746525436756
1237,1,1,0.9969278670087743
1303621,0,0,0.000702980125801622
122802,1,1,0.7474706580054188
119002,0,0,0.0067608675776688835
74249,0,0,0.031749470932029504
100958,1,1,0.9981002714273481
10350,1,1,0.9362579666800053
1261569,1,1,0.5543038758524126
150185,0,0,0.005880289485146394
109303,0,0,0.023761180963565498
1419558,1,1,0.9744932313900493
1203323,1,1,0.9254342949382923
115542,1,1,0.9984904467143408
1322246,0,1,0.5017163723320035
1365842,0,0,0.0663481250752043
1363745,0,0,0.0014907754868924172
1144788,1,1,0.9041653378256872
1458294,0,1,0.663388866538582
92657,0,0,0.2521149029128529
20919,0,0,0.09091868045159715
1466516,0,0,0.0031695466792325206
107550,1,0,0.12819675297041172
1147234,1,1,0.9477879452857277
1349235,0,0,0.002453409874860049
1321290,1,1,0.9909469751584271
104188,0,0,0.03569594812353519
1440342,0,0,0.0067227459901986
116754,1,1,0.9785512243809201
101452,1,1,0.9741056818889072
1541972,0,0,0.3762509505065135
68939,1,1,0.9870780491471196
1388406,1,1,0.9373747315104379
1258119,0,0,0.10838757935297486
1332216,0,0,0.32275772898116084
1108281,1,1,0.9980962624362822
1181219,1,1,0.9521551155091191
9278,1,1,0.9801123006933249
1467971,1,1,0.8784618976590703
1513834,1,1,0.7158969626723846
1349293,1,0,0.18957770685930114
117205,0,1,0.5903055850369588
1330047,0,0,0.01156454329828989
1455303,0,0,0.16876921872868758
1165313,0,0,0.0674981451520748
108910,0,1,0.7033588984416365
1305391,1,0,0.338486190107656
74651,1,1,0.7694835442419438
5000313,1,1,0.767593762485566
1187329,1,1,0.9753365636825387
62406,1,1,0.8856631576119551
17725,1,1,0.9757229863549781
51042,1,1,0.9447922313062664
43974,0,0,0.02209424870034827
103457,1,1,0.9962307392384021
1146605,1,1,0.9971469897337227
99148,1,0,0.16052430143301594
63698,0,0,0.14344579955736947
55844,1,1,0.9746312204099187
48917,1,1,0.9841088150664216
121091,0,0,0.03576161691514818
1411908,0,0,0.20446394467904994
18754,0,0,0.16350884403032467
7632,0,0,0.02303239932111413
100053,0,0,0.2875766363619733
80362,0,0,0.019666323048089726
1323572,1,1,0.9876814409535661
1327322,1,1,0.7857248216645257
150200,1,1,0.6189319851250776
80379,0,0,0.1710220174781601
66349,0,0,0.25396740504767035
104746,0,0,0.13114326548723512
4940,1,1,0.6204511039965255
117813,1,1,0.8729946510509986
58999,1,1,0.9929597983733054
1260120,0,0,0.29845764055295676
20306,1,1,0.9786070334415943
103508,1,1,0.5184449473803632
20683,0,0,0.10247225452701106
1366882,0,1,0.8015088001648067
1382808,0,0,0.0053048077891410875
75875,1,1,0.9930238258477255
1119915,0,0,0.031716866805287014
79574,1,1,0.9958423365369573
1202513,1,0,0.1969179967716741
63342,1,1,0.7379158541772822
1456130,0,0,0.007066852462356367
1331506,0,0,0.08878758559323419
1408505,1,1,0.9910876086589753
123320,0,0,0.04843819596743408
1322328,1,1,0.886459438923704
1281092,0,0,0.13368959089630164
1205656,0,0,0.003169024360262933
1280809,0,0,0.23077870883784943
1427412,1,1,0.9593034310553481
57054,1,1,0.7217410751023169
98748,0,0,0.15165377262374047
1207552,1,1,0.6355443928534912
5920,1,1,0.9995897167052248
3,1,1,0.9171599968152423
118778,0,0,0.10361634558087343
1103606,1,1,0.8800032949349635
18207,1,1,0.9020388204199615
139,1,1,0.860843341496098
1144887,0,0,0.20760596352511168
1354238,0,0,0.003056294620615682
47040,0,0,0.06186214674870987
113289,1,1,0.9979201044114316
44,1,1,0.9997124378634542
118754,1,1,0.98921898968389
73417,1,1,0.7564067215410416
19959,1,1,0.7316064879681596
1467568,1,1,0.5679822647948
1315325,1,1,0.9548207757889438
118910,1,1,0.9711422278834596
1279504,0,0,0.1264501984371424
1363536,1,1,0.9981079832725339
8414,1,1,0.9905473815697711
2024,0,0,0.21528352234136516
1166526,0,0,0.030699834377848796
97217,0,0,0.4918492625481537
20416,1,1,0.9559039070294352
1103033,1,1,0.9034091858263636
43420,0,0,0.0042427822824927935
310056,0,1,0.8576161011280073
38699,0,0,0.012553395892805375
13856,1,1,0.8650159440933638
46178,1,1,0.8845826962688889
5000381,1,1,0.9904092630178556
1458291,0,0,0.04749501015496002
59644,1,1,0.967836545833961
54382,0,0,0.029601643857055628
67208,1,1,0.6811992090278347
1376261,1,0,0.49706278632459056
45559,1,1,0.8080707964715901
1300174,0,0,0.0023518592932011795
1204313,1,0,0.06118233985639336
18508,0,0,0.1257751471228744
1284483,0,0,0.058189616209312976
1408259,1,1,0.9956054335947798
68063,0,0,0.4358946713554988
5000207,0,0,0.005687026033132475
3681,1,1,0.9920968468306113
1285202,0,0,0.004435532190616064
10268,1,1,0.8891722140041469
54981,1,1,0.9957381392127722
1427315,0,0,0.25526231479202954
1427764,0,0,0.012894269730353345
10737,1,1,0.9268633994795114
98719,0,0,0.46876273371071103
94033,1,1,0.9740932642933056
1350770,0,1,0.919754002280326
117633,1,1,0.77517745957269
69109,1,1,0.5015407792884284
20604,1,1,0.9970842610520111
2500140,1,0,0.46733153749594597
1533171,1,0,0.4147868707429539
1386684,1,1,0.6278607478474727
82838,1,0,0.3592928994716041
1260691,0,0,0.002724113006197944
1128349,1,0,0.17430738370059323
21622,1,1,0.9983105838534906
1369533,1,0,0.10881956990179431
1192523,1,1,0.9824346057006447
13601,1,1,0.999730713587038
1322623,0,0,0.4063238765419436
67582,1,1,0.9808499536430155
21866,1,1,0.9989968852589373
1331141,1,1,0.9362649742057803
91175,1,1,0.9634960070837548
1353674,1,1,0.5403885135022928
1257562,1,1,0.9916845939328756
1261514,0,0,0.0010386076438143445
1179738,0,0,0.006845083534825986
1280489,1,0,0.1291588415181198
52783,1,1,0.9997229167930135
21075,0,0,0.36420909092953385
1188469,1,1,0.9282419281875366
1069630,0,0,0.005990992921344048
1330940,0,0,0.35851401336328265
1525896,0,0,0.00813642714863402
87466,0,0,0.0021261653298511054
1159841,1,1,0.6091991818032723
60216,1,1,0.8991348923450396
113861,0,0,0.0006999957602301013
83694,1,1,0.5476359825463258
1137437,0,0,0.038647364112978436
1284719,1,1,0.9872902336690291
18598,1,1,0.5762992518011122
47935,1,1,0.9149713677975617
1457329,1,1,0.7152379284960428
1259013,0,0,0.10740852260340795
94320,1,0,0.09958725012387885
1112136,0,0,0.0845439660741049
1074001,1,1,0.8587400239035117
1428561,0,0,0.01837624815209995
1349094,0,0,0.04634578959508717
107635,1,1,0.9457229860871452
1191342,0,0,0.0029313812193391526
1112912,1,1,0.99191572615853
74278,1,0,0.34735733539030766
80871,1,1,0.9949805501518677
1204143,0,0,0.05370497948697387
74626,0,0,0.17992727791230856
1184098,1,1,0.782718682004223
1162881,1,1,0.9976419055041964
1279037,1,1,0.8283837786599992
1313303,0,0,0.228647159632088
1300175,0,0,0.2092464489457225
5586,1,1,0.9980403566087889
1084770,1,1,0.9827973646794504
1108163,1,1,0.9990759780619238
4545,1,1,0.973021644017259
5955,0,0,0.1516727742608577
1725,1,1,0.9986149859225405
1184923,1,1,0.8411756845749313
21995,1,1,0.9602384178634835
1286786,0,0,0.06959861274930441
1420145,0,0,0.0972862651681079
50449,1,1,0.8512696863008146
65240,1,1,0.8107097057816152
57226,1,0,0.2024114557015667
7273,1,1,0.9784457001077373
66627,1,1,0.839992186059426
59536,1,1,0.9059746793161023
